,id,scaled_mfcc,scaled_rh,key,scale,scaled_levenshtein,aggregated
49,music/Soundtrack/Vikings-FlokiAppearstoKillAthelstanmp3,0.48837459720595405,0.3972664899904606, C#, major,0.11654615057422374,0.3340624125902128
50,music/Pop/CamilaCabello-Havanamp3,0.21257159805552903,0.6764082483589272, G, minor,0.11909825606125053,0.33602603415856896
51,music/Klassik/Rachmaninov-PréludeinCsharpminorOp3No2mp3,0.46501031387354236,0.4211634806340293, C#, minor,0.12377711612079965,0.3366503035427904
52,music/Electronic/Dynatron-PulsePowermp3,0.40078127382622086,0.3599586688171566, D, minor,0.26499361973628244,0.34191118745988663
53,music/Reggae/DamianMarley-Pimpa'sParadisemp3,0.23376525925441838,0.6628003680435296, C, major,0.15908124202467036,0.35188228977420605
54,music/Reggae/DamianMarley-Confrontationmp3,0.3478142128696363,0.4896875338988482, A, minor,0.22203317737133135,0.3531783080466053
55,music/Klassik/AliceSaraOtt-PréludeinDFlatMajor(_Raindrop_)Op28No15mp3,0.37261459626756754,0.41008617116320906, C#, major,0.27690344534240746,0.35320140425772806
56,music/Klassik/Pachelbel_CanonAndGigueInDMajor-1Canonmp3,0.55927948670256,0.3560612808926654, C#, major,0.14504466184602297,0.3534618098137495
57,music/Pop/Halsey-HeavenInHidingmp3,0.2828190472360327,0.6367031239161098, C#, minor,0.14249255635899616,0.3540049091703796
58,music/Reggae/DamianMarley-HeyGirlmp3,0.1865427158582299,0.7463992924675071, F#, minor,0.132284134410889,0.3550753809122087
59,music/Rock/RiseAgainst-PrayeroftheRefugeemp3,0.5929015079536638,0.3459232071495668, D#, minor,0.1310080816673756,0.35661093225686874
60,music/Jazz/BuddyRich-Caravan(Remastered2015)mp3,0.25364333603119465,0.2540487542837669, F, minor,0.5627392598894088,0.35681045006812345
61,music/Metal/SystemOfADown-Toxicitymp3,0.4702012001293633,0.4766730531644124, C, minor,0.1484474691620587,0.3651072408186115
62,music/WorldMusic/TheHU-YuveYuveYump3,0.48518381484292916,0.4020521344305529, D#, minor,0.21267545725223308,0.36663713550857163
63,music/Electronic/MiikeSnow-GenghisKhanmp3,0.3170037652760113,0.7027406796886869, A#, major,0.0842194810718843,0.3679879753455275
64,music/Metal/DarkTranquillity-PunishMyHeavenmp3,0.6147462753594775,0.29138355874628696, C#, minor,0.21480221182475542,0.37364401531017327
65,music/Rock/TheOffspring-You'reGonnaGoFarKidmp3,0.5043593752356439,0.512276717646396, C, major,0.10463632496809869,0.37375747261671294
66,music/Metal/JudasPriest-Painkillermp3,0.6203232406509052,0.2876822506833309, A, major,0.21692896639727777,0.3749781525771713
67,music/Electronic/CaravanPalace-LoneDiggermp3,0.2075916309325719,0.7693356702555929, A#, minor,0.15142492556358997,0.3761174089172516
68,music/Jazz/RaphaelWressnig-SeptemberNightsmp3,0.41958456287106066,0.5746835370355052, C, major,0.1786473840918758,0.39097182799948055
69,music/Metal/Metallica-MothIntoFlamemp3,0.6414640170652296,0.36374331276111327, A, minor,0.1748192258613356,0.3933421852292261
70,music/Metal/Uada-BlackAutumnWhiteSpringmp3,0.608037884005369,0.23057509672471366, D, minor,0.3466609953211399,0.39509132535040753
71,music/Electronic/Kadebostany-EarlyMorningDreams(KledMoneRemix)mp3,0.21576765884286886,0.6929887521390706, D, minor,0.27988090174393876,0.39621243757529273
72,music/Metal/Eluveitie-Neverlandmp3,0.6285371391610489,0.4754032672941739, B, minor,0.12888132709485325,0.4109405778500254
73,music/HipHop/ChiddyBang-OppositeOfAdultsmp3,0.329567789211571,0.817506758043348, D, major,0.0867715865589111,0.41128204460461
74,music/WorldMusic/LaboratoriumPieśni-Sztojpamorump3,0.47441117082154066,0.6430948851167548, C#, major,0.1169715014887282,0.41149251914234125
75,music/Rock/RedHotChiliPeppers-Snow(HeyOh)mp3,0.5021368402179067,0.5483180506914939, B, major,0.18417694598043385,0.41154394562994484
76,music/Pop/MichaelJackson-TheyDon'tCareAboutUsmp3,0.1800098865725264,0.929794486268435, G, major,0.13568694172692472,0.4151637715226287
77,music/HipHop/KontraK-ErfolgistkeinGlückmp3,0.3940931583242427,0.7777269882397088, C#, major,0.07868991918332624,0.4168366885824259
78,music/HipHop/Romano-Köpenickmp3,0.5384490481241485,0.621317799442348, E, minor,0.09527860484900043,0.418348484138499
79,music/Pop/DuaLipa-NewLovemp3,0.5159262629258557,0.5075407721185765, G#, major,0.23479370480646533,0.41942024661696586
80,music/Reggae/DamianMarley-TheMasterHasComeBackmp3,0.4735232225534503,0.6484798262765016, A, minor,0.15652913653764355,0.42617739512253183
81,music/Reggae/DamianMarley-Move!mp3,0.3426478587192029,0.7892523250633205, G#, minor,0.14802211824755424,0.42664076734335926
82,music/HipHop/PrinzPi-KompassohneNordenmp3,0.4054673416347029,0.7649240673558766, C, major,0.1118672905146746,0.42741956650175134
83,music/Reggae/DamianMarley-WelcomeToJamrockmp3,0.40600832147782473,0.7104245738114588, G, minor,0.18119948957890258,0.43254412828939537
84,music/HipHop/Grits-HereWeGomp3,0.4154299904988362,0.7855420936983952, B, minor,0.1369629944704381,0.4459783595558899
85,music/Klassik/Beethoven-FürElisemp3,0.7279617406400132,0.4746108004853655, A, minor,0.13908974904296045,0.44722076338944633
86,music/Jazz/KeithJarrett-PartIITokyomp3,0.5062371872533593,0.42239997870822554, E, major,0.42194810718843045,0.45019509105000505
87,music/Reggae/DamianMarley-RoadToZionmp3,0.4683325708942656,0.7116766294686538, F, minor,0.17779668226286688,0.4526019608752621
88,music/HipHop/IceCube-ItWasAGoodDaymp3,0.5589941501653068,0.7019504631038535, D, major,0.13611229264142918,0.46568563530352985
89,music/Klassik/Liszt-Totentanzmp3,0.2919143253084527,0.3757273461029147, D, minor,0.7333049766056997,0.46698221600568907
90,music/Reggae/DamianMarley-Beautifulmp3,0.4949413257055913,0.7977048646583392, D#, major,0.12888132709485325,0.4738425058195946
91,music/HipHop/Sido-Springraufmp3,0.5442170421050692,0.8095134969209953, G, minor,0.113143343258188,0.48895796076141745
92,music/HipHop/DrDre-StillDRE[featSnoopDogg]mp3,0.5057210746536767,0.8531271052203179, A, minor,0.1420672054444917,0.5003051284394954
93,music/Reggae/BobMarley-NoWomanNoCrymp3,0.654452225232879,0.41273879725994106, C, major,0.45214802211824756,0.5064463482036893
94,music/Reggae/DamianMarley-AllNightmp3,0.47711794681023983,0.9230678684621488, A#, major,0.14547001276052743,0.5152186093443053
95,music/HipHop/257ers-Auseinandamp3,0.5721821341255997,0.866183215098289, F, minor,0.12590387069332198,0.5214230733057369
96,music/Soundtrack/PiratesOfTheCarribean-HansZimmer-DavyJonesmp3,1.0,0.4795725831469398, D, major,0.10633772862611654,0.5286367705910188
97,music/WorldMusic/EstasTonne-TheSongoftheButterflymp3,0.2258364291710863,0.40464606071911263, C, minor,1.0,0.5434941632967331
98,music/Electronic/Marshmello&Anne-Marie-Friendsmp3,0.5613148471183993,1.0, A, minor,0.10888983411314335,0.5567348937438475
99,music/Klassik/Rachmaninoff-TheIsleoftheDeadOp29mp3,0.35855203604744884,0.48069556130129987, A, minor,0.8766482347937048,0.5719652773808178
